Property ID,Owner Id,Locality,Plot size,Propertyusagetype,Creation date,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25,IsDefaulter
PT-1014-2072563,"['1b00f76f-77c2-453f-a6fe-927f36fbcb5c', '866976ad-c1d1-4a0b-899e-c55605e7e3f0']",['PLC113'],55.68,MIXED,2025-04-30,No,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,Yes
PT-1014-2072742,['f29beaaa-e4ef-4de9-b085-a02eadac6449'],['PLC121'],182.25,RESIDENTIAL,2025-05-02,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-2073568,"['6118e5d3-5533-4d63-81d7-49c8c7079e02', 'fd04e349-b911-4c09-ba79-571d24f5fc69']",['PLC121'],122.0,MIXED,2025-07-31,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-2073671,['7e0ff013-a427-48eb-97d2-65b2abee0d4d'],['PLC104'],125.55,RESIDENTIAL,2025-05-06,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,Yes
PT-1014-2073790,['ba20f6a4-5d24-49c6-b41b-e61d915581ff'],['PLC13'],121.5,RESIDENTIAL,2025-05-07,,,,,,,,,,,,No,Yes
PT-1014-2073819,"['526e4bab-4a37-4001-b1ad-7d2b3dd1b981', 'e060d5a0-045a-46ab-b196-20c74d0cc65a']",['PLC167'],121.2,RESIDENTIAL,2025-05-07,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,No,Yes
PT-1014-2073868,['1f5d3176-58e1-4f43-923b-b972642892a0'],['PLC13'],121.5,RESIDENTIAL,2025-05-07,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-2074546,['8a960b47-785e-4345-9f36-45e83afade53'],['PLC144'],141.75,RESIDENTIAL,2025-05-12,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,Yes
PT-1014-2074574,"['118bc7a1-2726-47f1-b2f8-3064deddd706', '9ce25a60-8cb8-4e2c-9588-6a94d35ef324']",['PLC159'],44.77,NONRESIDENTIAL.COMMERCIAL,2025-05-12,,,,,,,,,,,,No,Yes
PT-1014-2075305,"['e307f391-8a70-4918-9381-13ad9e830f77', 'f44acc56-730b-4a8f-95f4-b8148a4560a5']",['PLC67'],49.95,NONRESIDENTIAL.COMMERCIAL,2025-05-14,,,,,,,,,,,,No,Yes
PT-1014-2075461,['d7aff9d2-5171-4d9b-885e-30152c7095c4'],['PLC185'],101.25,RESIDENTIAL,2025-05-15,,,,,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,Yes
PT-1014-2075747,['5222c92b-fabc-458a-bb81-8e305179afc1'],['PLC142'],44.67,NONRESIDENTIAL.COMMERCIAL,2025-05-15,No,No,No,No,No,No,No,No,No,No,No,No,Yes
PT-1014-2075748,['d0fff7ef-d0d2-491e-9f10-e4f40c2322fb'],['PLC142'],15.0,NONRESIDENTIAL.COMMERCIAL,2025-05-15,No,No,No,No,No,No,No,No,No,No,No,No,Yes
PT-1014-2075749,['a562fda0-8d34-4f28-bda3-070ab1f9fb2a'],['PLC113'],303.75,MIXED,2025-05-15,No,No,No,No,No,No,No,No,No,No,No,No,Yes
PT-1014-2075808,"['fe6d8955-18ce-4f21-9fc5-4594fe21fb64', '0fad8690-327e-4db2-96a2-29e205dd7594']",['PLC169'],961.88,RESIDENTIAL,2025-05-16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-2075834,['220ee306-e549-40a6-b1e5-22c8401c95d4'],['PLC210'],250.0,RESIDENTIAL,2025-05-16,,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-2076168,['d421112c-9094-4761-831e-0549e5a04b3d'],['PLC145'],149.65,RESIDENTIAL,2025-05-19,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-2076197,['f89b9d97-cab3-4cf4-b61f-526bd77af0e9'],['PLC145'],162.0,RESIDENTIAL,2025-05-19,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,No,Yes
PT-1014-2105108,['f95ade4c-997d-4da9-81c9-00eff32b94c2'],['PLC10'],60.75,RESIDENTIAL,2025-05-21,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-2106849,['8af248c0-ec23-41e3-9bdd-e9e0e8674ccb'],['PLC75'],91.2,RESIDENTIAL,2025-05-21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-2107325,['a7e34930-602f-4430-82f0-9fccfeccf09a'],['PLC187'],83.11,MIXED,2025-05-22,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,No,No,No,No,No,No,Yes
PT-1014-2107410,"['b71fdc15-e0a1-45f3-8ab4-1bf4e1c861f0', 'c4d519e2-340c-4aa4-b80e-64880fd60af9']",['PLC113'],72.23,NONRESIDENTIAL.COMMERCIAL,2025-05-22,No,No,No,No,No,No,No,No,No,No,No,No,Yes
PT-1014-2108121,['66a3d96c-41d4-4aef-af7b-0e7a43c8fa9b'],['PLC27'],332.1,MIXED,2025-05-26,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,No,No,No,No,No,No,Yes
PT-1014-2108631,['c0776b0b-710a-41d4-8a86-10a737b1ea5f'],['PLC75'],186.7,RESIDENTIAL,2025-05-27,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-2108978,['21ddd181-58bc-4f86-934f-a7caeaf96010'],['PLC186'],101.25,RESIDENTIAL,2025-05-28,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-2110189,['77fe26d9-ce8c-426a-967c-e4a6ac1c2837'],['PLC75'],143.68,MIXED,2025-07-29,,,No,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,Yes
PT-1014-2110286,['cca19782-53d9-4296-b376-732fe52ae5a4'],['PLC210'],300.0,RESIDENTIAL,2025-06-02,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-2110489,['709beb14-0577-4e90-9005-70baf7de6f04'],['PLC100'],30.1,MIXED,2025-06-13,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-2110573,['e7a9525c-8691-4ba1-9597-041ec6560b68'],['PLC137'],167.07,NONRESIDENTIAL.COMMERCIAL,2025-06-03,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-2110600,['79ee5b5c-1625-48aa-9b98-04ea7d2cdd32'],['PLC200'],207.6,NONRESIDENTIAL.COMMERCIAL,2025-06-03,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-2110631,['0f1d78ff-4c8d-49bb-8b7e-0e4d3d2bd40e'],['PLC156'],162.0,RESIDENTIAL,2025-06-03,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-2111052,['84bda136-2951-4e58-bc6f-b0cdc10c46cb'],['PLC187'],172.64,RESIDENTIAL,2025-06-04,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-2148713,['1935da99-1cc3-4871-8b0c-c10ff7324af4'],['PLC186'],119.0,RESIDENTIAL,2025-06-05,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,No,No,Yes
PT-1014-2164665,['f55fb86f-9682-407d-93de-765be359547a'],['PLC113'],190.22,RESIDENTIAL,2025-06-12,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-2164948,"['a84db9d8-89bc-488d-aa0b-86f67549607b', 'dad7acb1-14f7-4f0f-a755-1edf7f665b76']",['PLC166'],202.5,MIXED,2025-06-13,,,,,,,,,,,,No,Yes
PT-1014-2221104,['951c164d-ab3a-4fa3-9c07-d73cf10b66e1'],['PLC30'],58.33,NONRESIDENTIAL.COMMERCIAL,2025-06-17,,,,,,,,,,,,No,Yes
PT-1014-2221242,['26378b19-07fd-4f5e-97b2-7470ffeb4bc3'],['PLC206'],121.5,RESIDENTIAL,2025-06-17,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-2221649,['e3bab07e-ab3f-4eac-90c9-74ac85e4c0dc'],['PLC206'],101.25,RESIDENTIAL,2025-06-18,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-2221666,['c38109f1-5304-4dd0-b778-00b4551053d6'],['PLC105'],145.77,RESIDENTIAL,2025-06-18,No,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,No,No,No,No,No,No,Yes
PT-1014-2221809,['37f1cf14-afc1-482d-a5f8-b39f5b1e9cec'],['PLC54'],66.67,NONRESIDENTIAL.COMMERCIAL,2025-07-27,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-2222364,['d2de1047-a54e-4021-bad2-ef19b75937d0'],['PLC57'],56.7,NONRESIDENTIAL.COMMERCIAL,2025-06-19,No,No,No,No,No,No,No,No,No,No,No,No,Yes
PT-1014-2223906,['9ff5f305-2dc6-4957-87da-6732354b1284'],['PLC2'],402.0,RESIDENTIAL,2025-06-24,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-2225306,['af478e82-48cd-4f00-8e67-6dadf501032f'],['PLC149'],158.0,RESIDENTIAL,2025-06-26,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-2263276,"['cdaa9115-3207-4d2d-9b71-69ed69d79aea', 'f2ae2d6b-aaae-4aea-aaa8-48f1219a387c']",['PLC45'],283.5,RESIDENTIAL,2025-06-30,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-2263302,['e031f226-eb84-4d71-98d0-2949c06475eb'],['PLC167'],81.0,RESIDENTIAL,2025-06-30,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-2263577,['78197ffe-b77e-44ed-859f-7382341a3c12'],['PLC38'],73.51,RESIDENTIAL,2025-06-30,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-2263738,['4d7f205a-9cb0-4af8-8cee-0c15a02cc55a'],['PLC50'],412.0,RESIDENTIAL,2025-07-01,,,,,,,,,,,,No,Yes
PT-1014-2263789,['b68316ec-ac65-46f3-bdfa-d88532f8609d'],['PLC153'],162.0,RESIDENTIAL,2025-07-01,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-2264024,['97cc6c4c-8524-470f-9323-695e8c8370d7'],['PLC14'],81.0,RESIDENTIAL,2025-07-01,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes
PT-1014-2267034,['b792422f-297e-4865-93f0-93fdf4deb627'],['PLC185'],121.5,RESIDENTIAL,2025-07-02,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-2267409,['17f1d570-2353-4b67-97a3-9eb4e785ca26'],['PLC179'],810.0,NONRESIDENTIAL.INDUSTRIAL,2025-07-28,,,,,,,,,,,,No,Yes
PT-1014-2269321,"['616941ea-fde8-4a86-bf2c-7e33042f44cd', 'e8b0bf7f-fdca-4d82-804a-338fea2baf0f', 'cce50927-4617-4bfe-b13e-1fd1c9ac87f2']",['PLC100'],20.0,NONRESIDENTIAL.COMMERCIAL,2025-07-03,No,No,No,No,No,No,No,No,No,No,No,No,Yes
PT-1014-2280881,"['0aae4e04-aff5-46c9-8dc0-57dd1776d3f7', '62b91ca1-41be-4f29-a3b1-fb294155a94f', '4dfe7df4-bd18-46e0-ad7e-a4c185a08096', '692fb688-9efa-47fd-9880-59f228843bdb']",['PLC114'],303.75,RESIDENTIAL,2025-07-07,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,Yes
